trait,mean,mean_std,MAE,MAE_std,MSE,MSE_std,RMSE,RMSE_std,MAPE,MAPE_std,N,N_notmatched
gt_int_length,-0.006284741211648081,0.018260428165973647,0.014046622965089264,0.013252682452194287,0.00037294120890207143,0.0006020984375597546,0.01931168581201733,,19.914730524138697,16.08729007919537,13,0
gt_ph_angle,-36.72754591646987,83.6611791690945,53.40706799353949,74.13359978675784,8348.105529009732,16852.691604318035,91.36796774039429,,23.144806096120046,31.581365072311016,11,0
gt_br_angle,8.168811931140265,12.713991215320492,12.487966466978637,8.510332220847985,228.37506098958625,280.5922707887985,15.112083277615508,,21.39821246234238,15.141998712589492,10,0
